"protein_id","n_valid","loess_corr","loess_mae_z","loess_converged","rank","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X25499.37",140,0.745485161939336,0.548188552643274,TRUE,1113,"DDHD2","Phospholipase DDHD2","DDHD2","O94830"
"X9391.60",144,0.745431014039558,0.611066729109663,TRUE,1114,"PCSK1N","ProSAAS","PCSK1","Q9UHG2"
"X9183.7",146,0.744613569139521,0.381307812405355,TRUE,1115,"IFNAR1","Interferon alpha/beta receptor 1","IFN-a/b R1","P17181"
"X21563.3",146,0.744463169423352,0.56355978658248,TRUE,1116,"PLA2G12A","sPLA(2)-XII","sPLA(2)-XII","Q9BZM1"
"X19561.216",146,0.744320482513141,0.597617932451247,TRUE,1117,"PLXND1","Plexin-D1","PLXD1","Q9Y4D7"
"X6538.90",146,0.74420479042378,0.427699713881578,TRUE,1118,"KIAA2013","Uncharacterized protein KIAA2013","K2013","Q8IYS2"
"X22151.48",142,0.744166355790471,0.633854254294102,TRUE,1119,"GSC2","Homeobox protein goosecoid-2","GSC2","O15499"
"X5089.11",145,0.744091930855022,0.371932125510803,TRUE,1120,"IL7R","Interleukin-7 receptor subunit alpha","IL-7 Ra","P16871"
"X10663.42",144,0.743873053897029,0.574561949426167,TRUE,1121,"INSIG1","Insulin-induced gene 1 protein","INSI1","O15503"
"X11126.102",143,0.743767699569054,0.630460220507608,TRUE,1122,"TRIO","Triple functional domain protein","TRIO","O75962"
"X12875.28",145,0.742776551916903,0.472082513939349,TRUE,1123,"UBTD2","Ubiquitin domain-containing protein 2","UBTD2","Q8WUN7"
"X12685.57",146,0.741790682159123,0.734392447441916,TRUE,1124,"HOMER2","Homer protein homolog 2","HOME2","Q9NSB8"
"X13522.20",145,0.741784998641823,0.579478884201273,TRUE,1125,"VSNL1","Visinin-like protein 1","VISL1","P62760"
"X8906.60",146,0.741246929339128,0.565456551933842,TRUE,1126,"LRTM2","Leucine-rich repeat and transmembrane domain-containing protein 2","LRTM2","Q8N967"
"X15375.49",146,0.741142806458704,0.460402684027915,TRUE,1127,"CPB1","Carboxypeptidase B","Carboxypeptidase B1","P15086"
"X5094.62",146,0.741111955234874,0.696440484480033,TRUE,1128,"JAML","Junctional adhesion molecule-like","JAML1","Q86YT9"
"X4922.13",146,0.740687750907219,0.700152687892028,TRUE,1129,"CCL19","C-C motif chemokine 19","MIP-3b","Q99731"
"X9005.16",146,0.740136285281267,0.534514351011342,TRUE,1130,"PLXNA1","Plexin-A1","PLXA1","Q9UIW2"
"X3065.65",146,0.740113146863395,0.495910317619236,TRUE,1131,"FGF5","Fibroblast growth factor 5","FGF-5","P12034"
"X23409.83",146,0.739665804117867,0.668940626003526,TRUE,1132,"SYAP1","Synapse-associated protein 1","SYAP1","Q96A49"
"X10613.33",146,0.73924545619319,0.696776536602361,TRUE,1133,"GOLM2","Protein CASC4","CASC4","Q6P4E1"
"X9876.20",144,0.738448892970761,0.568550651801174,TRUE,1134,"ALDOC","Fructose-bisphosphate aldolase C","aldolase C","P09972"
"X23378.29",145,0.738379199776393,0.641682919699103,TRUE,1135,"CGGBP1","CGG triplet repeat-binding protein 1","CGBP1","Q9UFW8"
"X2837.3",146,0.738354627105114,0.586132435952304,TRUE,1136,"MET","Hepatocyte growth factor receptor","Met","P08581"
"X6586.19",146,0.738281355448519,0.59289562951802,TRUE,1137,"ADAM11","Disintegrin and metalloproteinase domain-containing protein 11","ADA11","O75078"
"X25051.104",146,0.738011407240011,0.633420974881184,TRUE,1138,"FTO","Fat mass and obesity-associated protein","FTO","Q9C0B1"
"X21579.35",145,0.737659290519926,0.642845125544188,TRUE,1139,"MYBPC3","Myosin-binding protein C, cardiac-type","MYPC3","Q14896"
"X5358.3",145,0.736663294188972,0.674268210313048,TRUE,1140,"OMD","Osteomodulin","OMD","Q99983"
"X13427.66",145,0.736431026269895,0.633362505127987,TRUE,1141,"MAN1C1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC","MA1C1","Q9NR34"
"X19176.27",146,0.736411000003856,0.663475639265997,TRUE,1142,"CYRIB","Protein FAM49B","FA49B","Q9NUQ9"
"X8660.5",140,0.736324729315695,0.717741244781748,TRUE,1143,"OLFML3","Olfactomedin-like protein 3","OLFL3","Q9NRN5"
"X21122.3",146,0.73610634416854,0.547027667089457,TRUE,1144,"DBNDD2","Dysbindin domain-containing protein 2","DBND2","Q9BQY9"
"X3221.54",146,0.736098631362583,0.610591315464001,TRUE,1145,"SFRP1","Secreted frizzled-related protein 1","SARP-2","Q8N474"
"X19111.10",145,0.735336611329163,0.516665309207605,TRUE,1146,"UBE2M","NEDD8-conjugating enzyme Ubc12","UBC12","P61081"
"X18232.42",135,0.73450796461472,0.641203605996386,TRUE,1147,"PIP4K2B","Phosphatidylinositol 5-phosphate 4-kinase type-2 beta","PI42B","P78356"
"X21373.8",146,0.734490511320471,0.613819415950357,TRUE,1148,"QTRT2","Queuine tRNA-ribosyltransferase subunit QTRTD1","QTRD1","Q9H974"
"X7143.9",146,0.734409526857919,0.570229608944554,TRUE,1149,"None","N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase, isoform C","GNT2C","Q8NFS9"
"X5062.60",146,0.734274552753664,0.509269329218068,TRUE,1150,"CD226","CD226 antigen","CD226","Q15762"
"X11351.233",146,0.733676810291968,0.586117066703907,TRUE,1151,"NHEJ1","Non-homologous end-joining factor 1","NHEJ1","Q9H9Q4"
"X21322.60",145,0.733474531232162,0.655794467031712,TRUE,1152,"GTF2E2","Transcription initiation factor IIE subunit beta","T2EB","P29084"
"X13503.19",145,0.733360365644819,0.569414578629949,TRUE,1153,"ARL6IP5","PRA1 family protein 3","PRAF3","O75915"
"X6558.5",146,0.7330559294124,0.705942990214131,TRUE,1154,"COLEC10","Collectin-10","COL10","Q9Y6Z7"
"X3376.49",144,0.73266156746263,0.579034869121227,TRUE,1155,"IL17RD","Interleukin-17 receptor D","IL-17 RD","Q8NFM7"
"X14583.49",146,0.732519889398363,0.611222566050333,TRUE,1156,"MSTN","Growth/differentiation factor 8","Myostatin","O14793"
"X3813.3",145,0.732147848372353,0.589121118039138,TRUE,1157,"FYN","Tyrosine-protein kinase Fyn","FYN","P06241"
"X6480.1",144,0.732099936494666,0.497899359944193,TRUE,1158,"CANT1","Soluble calcium-activated nucleotidase 1","CANT1","Q8WVQ1"
"X12727.7",145,0.731990378596708,0.487980072892323,TRUE,1159,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP","Q9P2B2"
"X7110.2",146,0.731174004758801,0.670214788329744,TRUE,1160,"DNAJB11","DnaJ homolog subfamily B member 11","DJB11","Q9UBS4"
"X22509.9",146,0.731135440729014,0.57896732572563,TRUE,1161,"NDUFAF5","Arginine-hydroxylase NDUFAF5, mitochondrial","NDUF5","Q5TEU4"
"X5594.87",144,0.730322852922557,0.60346434560046,TRUE,1162,"MESD","LDLR chaperone MESD","MESD2","Q14696"
"X5843.60",144,0.72996458960518,0.615516129675356,TRUE,1163,"EHMT2","Histone-lysine N-methyltransferase EHMT2","NG36","Q96KQ7"
"X24670.1",146,0.729531177089881,0.671713211028244,TRUE,1164,"PIH1D1","PIH1 domain-containing protein 1","PIHD1","Q9NWS0"
"X25050.82",143,0.729358240594622,0.576075013853498,TRUE,1165,"TPP2","Tripeptidyl-peptidase 2","TPP2","P29144"
"X16887.29",141,0.728862106243377,0.632017392611057,TRUE,1166,"PTRH2","Peptidyl-tRNA hydrolase 2, mitochondrial","PTH2","Q9Y3E5"
"X20530.2",145,0.728726283528826,0.629977384512119,TRUE,1167,"SEMA6D","Semaphorin-6D","SEM6D","Q8NFY4"
"X11254.13",146,0.728366543390318,0.424110760681233,TRUE,1168,"PAPLN","Papilin","PPN","O95428"
"X24294.13",145,0.727864670474811,0.440024485674262,TRUE,1169,"CHTF8","Chromosome transmission fidelity protein 8 homolog","CTF8","P0CG13"
"X12508.9",146,0.727726380495856,0.662000362116883,TRUE,1170,"CHMP3","Charged multivesicular body protein 3","CHMP3","Q9Y3E7"
"X22589.3",146,0.727387017033732,0.549382223136721,TRUE,1171,"FZD2","Frizzled-2","FZD2","Q14332"
"X9231.23",142,0.727106015990946,0.629668294073367,TRUE,1172,"BPNT2","Inositol monophosphatase 3","IMPA3","Q9NX62"
"X9490.3",146,0.726071983618,0.474609591098848,TRUE,1173,"FAM241A","Uncharacterized protein C4orf32","CD032","Q8N8J7"
"X18935.14",146,0.72528142100737,0.590631320744773,TRUE,1174,"TLR5","Toll-like receptor 5","TLR5","O60602"
"X10080.9",145,0.724754642405823,0.598802223407982,TRUE,1175,"EIF2B1","Translation initiation factor eIF-2B subunit alpha","EI2BA","Q14232"
"X6918.183",145,0.724592693781703,0.718594340888471,TRUE,1176,"CCK","Cholecystokinin","CCKN","P06307"
"X2765.4",146,0.723360932323984,0.689989487714261,TRUE,1177,"GDF11|MSTN","Growth/differentiation factor 11/8","GDF-11/8","O95390|O14793"
"X5357.60",146,0.722797897489096,0.61165462698883,TRUE,1178,"NLGN4X","Neuroligin-4, X-linked","NLGNX","Q8N0W4"
"X19227.18",146,0.722547231295481,0.70859325640625,TRUE,1179,"BATF","Basic leucine zipper transcriptional factor ATF-like","BATF","Q16520"
"X7758.217",140,0.721036932066691,0.591971930130387,TRUE,1180,"RNF215","RING finger protein 215:Extracellular domain","RN215:ECD","Q9Y6U7"
"X18274.2",144,0.72052717677464,0.642755706571045,TRUE,1181,"SERF2","Small EDRK-rich factor 2","SERF2","P84101"
"X15614.168",143,0.719137531577122,0.66976691042797,TRUE,1182,"LILRA2","Leukocyte immunoglobulin-like receptor subfamily A member 2","LIRA2","Q8N149"
"X8272.22",145,0.718557652750904,0.608440413965728,TRUE,1183,"HSD17B7","3-keto-steroid reductase:Cytoplasmic domain","DHB7:CD","P56937"
"X9220.7",146,0.718012101392547,0.57205399165088,TRUE,1184,"EPHB3","Ephrin type-B receptor 3","EPHB3","P54753"
"X25052.3",146,0.717726727572124,0.534138726425561,TRUE,1185,"CRLF3","Cytokine receptor-like factor 3","CRLF3","Q8IUI8"
"X21923.24",142,0.71741622602678,0.506274483230262,TRUE,1186,"SAE1|UBA2","SAE1/SAE2","SAE1/ SAE2","Q9UBE0|Q9UBT2"
"X16618.7",145,0.717333322835328,0.540994185056768,TRUE,1187,"CD69","Early activation antigen CD69","CD69","Q07108"
"X8258.22",146,0.717013293021068,0.732144571878263,TRUE,1188,"UXS1","UDP-glucuronic acid decarboxylase 1","UXS1","Q8NBZ7"
"X5758.49",146,0.716207304798522,0.470867419091365,TRUE,1189,"KLK9","Kallikrein-9","kallikrein 9","Q9UKQ9"
"X3831.21",146,0.716022197455545,0.399373549777513,TRUE,1190,"PTEN","Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN","pTEN","P60484"
"X7957.2",144,0.713875742320562,0.429491252901915,TRUE,1191,"SCG3","Secretogranin-3","SCG3","Q8WXD2"
"X21539.139",145,0.713404444199491,0.678805809909842,TRUE,1192,"SYT6","Synaptotagmin-6","SYT6","Q5T7P8"
"X7050.5",146,0.712798244565364,0.580671624343274,TRUE,1193,"NEGR1","Neuronal growth regulator 1","NEGR1","Q7Z3B1"
"X6933.20",143,0.712221859679581,0.480500555297971,TRUE,1194,"MRPL34","39S ribosomal protein L34, mitochondrial","RM34","Q9BQ48"
"X5124.62",146,0.711980687133883,0.590604002607558,TRUE,1195,"ICAM5","Intercellular adhesion molecule 5","sICAM-5","Q9UMF0"
"X6897.38",146,0.711652892880694,0.690645608243502,TRUE,1196,"B3GAT3","Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3","B3GA3","O94766"
"X24013.6",145,0.711377016847331,0.518761121513458,TRUE,1197,"GRM4","Metabotropic glutamate receptor 4","GRM4","Q14833"
"X2692.74",136,0.710471446497669,0.705644084067656,TRUE,1198,"PLA2G2A","Phospholipase A2, membrane associated","NPS-PLA2","P14555"
"X21676.17",145,0.710384955308021,0.614159846006285,TRUE,1199,"SERPINB2","PAI-2","PAI-2","P05120"
"X12705.9",145,0.71033771428234,0.594902730034658,TRUE,1200,"HERC1","Probable E3 ubiquitin-protein ligase HERC1","HERC1","Q15751"
"X22972.26",142,0.710309675904968,0.676947368009109,TRUE,1201,"CXCL2","Gro-beta","Gro-b","P19875"
"X21915.2",145,0.710133003171054,0.583463947453159,TRUE,1202,"OTUD3","OTU domain-containing protein 3","OTUD3","Q5T2D3"
"X24237.115",146,0.708594765318597,0.647065462717975,TRUE,1203,"CACNB3","Voltage-dependent L-type calcium channel subunit beta-3","CACB3","P54284"
"X11293.14",146,0.708571626900725,0.567200752831153,TRUE,1204,"LRRN1","Leucine-rich repeat neuronal protein 1:Cytoplasmic domain","LRRN1:CD","Q6UXK5"
"X17161.1",144,0.70832387111555,0.565618425419931,TRUE,1205,"DDOST","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit","OST48","P39656"
"X2937.10",146,0.707908325588391,0.729152952103948,TRUE,1206,"APOE","Apolipoprotein E (isoform E3)","Apo E3","P02649"
"X15418.25",145,0.707432391202934,0.439269434691872,TRUE,1207,"MAPK10","Mitogen-activated protein kinase 10","MK10","P53779"
"X5088.175",143,0.707412872126263,0.533719991847572,TRUE,1208,"IL23R","Interleukin-23 receptor","IL-23 R","Q5VWK5"
"X20191.13",145,0.707389086929393,0.567507692366376,TRUE,1209,"ITGAV|ITGB8","Integrin alpha V beta 8","Integrin aVb8","P06756|P26012"
"X5731.1",143,0.707255709533572,0.416369069022844,TRUE,1210,"SPINK6","Serine protease inhibitor Kazal-type 6","ISK6","Q6UWN8"
"X3766.51",146,0.707241167873078,0.584464417556617,TRUE,1211,"STX1A","Syntaxin-1A","STX1a","Q16623"
"X23597.11",146,0.706813107142444,0.449203689790026,TRUE,1212,"AGFG2","Arf-GAP domain and FG repeat-containing protein 2","AGFG2","O95081"
"X7696.3",146,0.706809250739465,0.43068971090448,TRUE,1213,"NBR1","Next to BRCA1 gene 1 protein","NBR1","Q14596"
"X11814.29",145,0.70662142026207,0.625111831188635,TRUE,1214,"MET","Hepatocyte growth factor receptor","Met","P08581"
"X11926.23",146,0.705667755457774,0.657316172970467,TRUE,1215,"AAGAB","Alpha- and gamma-adaptin-binding protein p34","P34","Q6PD74"
"X12643.4",146,0.705636904233945,0.7249344004821,TRUE,1216,"ARRB1","Beta-arrestin-1","ARRB1","P49407"
"X5124.69",146,0.705019879757355,0.580037638359281,TRUE,1217,"ICAM5","Intercellular adhesion molecule 5","sICAM-5","Q9UMF0"
"X25964.12",145,0.704979794619641,0.59340184416311,TRUE,1218,"C1QTNF4","Complement C1q tumor necrosis factor-related protein 4","C1QT4","Q9BXJ3"
"X17366.6",145,0.704688474961272,0.751558832678914,TRUE,1219,"DCUN1D1","DCN1-like protein 1","DCNL1","Q96GG9"
"X8687.26",146,0.704672803489273,0.621930370252758,TRUE,1220,"TMEM106B","Transmembrane protein 106B","T106B","Q9NUM4"
"X9793.145",146,0.704614957444593,0.795098934244295,TRUE,1221,"IGDCC4","Immunoglobulin superfamily DCC subclass member 4","IGDC4","Q8TDY8"
"X9790.28",146,0.704456844922467,0.645172138134061,TRUE,1222,"BRSK2","Serine/threonine-protein kinase BRSK2","BR serine/threonine kinase 2","Q8IWQ3"
"X21832.31",135,0.704450054268955,0.676814455570633,TRUE,1223,"SERPINB3","Squamous cell carcinoma antigen 1","SCCA1","P29508"
"X19325.21",144,0.704217285141531,0.488711619656024,TRUE,1224,"ABHD14B","Protein ABHD14B","ABHEB","Q96IU4"
"X6545.58",146,0.704098199445449,0.613198519115181,TRUE,1225,"PRNP","Major prion protein","PRIO","P04156"
"X7935.26",145,0.704090088635975,0.693394325708735,TRUE,1226,"LARGE1","Glycosyltransferase-like protein LARGE1","LARGE","O95461"
"X12738.43",143,0.703382508962633,0.761648700857366,TRUE,1227,"NISCH","Nischarin","NISCH","Q9Y2I1"
"X13509.5",145,0.70322852407516,0.392782914992942,TRUE,1228,"SCAMP5","Secretory carrier-associated membrane protein 5","SCAM5","Q8TAC9"
"X4564.2",145,0.702798833934016,0.578393112730918,TRUE,1229,"PLXNC1","Plexin-C1","PLXC1","O60486"
"X8773.172",145,0.702188637352298,0.583781617499797,TRUE,1230,"EMILIN3","EMILIN-3:region 1","EMIL3:region 1","Q9NT22"
"X24697.48",137,0.701922785203025,0.693843179777863,TRUE,1231,"HNRNPA0","Heterogeneous nuclear ribonucleoprotein A0","ROA0","Q13151"
"X11360.39",131,0.701654450038171,0.758981837608566,TRUE,1232,"RRM1","Ribonucleoside-diphosphate reductase large subunit","RRM1","P23921"
"X8427.118",145,0.701279247607931,0.587951144838984,TRUE,1233,"RSPO3","R-spondin-3","RSPO3","Q9BXY4"
"X9468.8",146,0.70071999043612,0.588318746321324,TRUE,1234,"LMAN2","Vesicular integral-membrane protein VIP36","Lectin, mannose-binding 2","Q12907"
"X24454.27",144,0.700680272108844,0.629044274333873,TRUE,1235,"MTHFD2L","Probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2","MTD2L","Q9H903"
"X21397.21",146,0.700673713600376,0.671573801608969,TRUE,1236,"PRTG","Protogenin","PRTG","Q2VWP7"
"X8994.65",144,0.700616564441836,0.666887614764465,TRUE,1237,"SLAMF8","SLAM family member 8","SLAMF8","Q9P0V8"
"X24929.26",145,0.700614525799454,0.656804807469255,TRUE,1238,"SOX6","Transcription factor SOX-6","SOX6","P35712"
"X6468.37",145,0.700456466410647,0.630475649550198,TRUE,1239,"TAC4","Tachykinin-4","TKN4","Q86UU9"
"X24686.19",146,0.700156955601232,0.597899027265321,TRUE,1240,"ACBD4","Acyl-CoA-binding domain-containing protein 4","ACBD4","Q8NC06"
"X5897.58",144,0.699425032104551,0.68235414598067,TRUE,1241,"GRP","Gastrin-releasing peptide","Gastrin-releasing peptide","P07492"
"X20586.18",146,0.699084875573158,0.606434457770006,TRUE,1242,"CNTN3","Contactin-3","CNTN3","Q9P232"
"X5714.88",146,0.698907481036138,0.511449994902146,TRUE,1243,"IFNA6","Interferon alpha-6","IFNA6","P05013"
"X13954.9",144,0.69876183949533,0.512555734881894,TRUE,1244,"GNPNAT1","Glucosamine 6-phosphate N-acetyltransferase","GNA1","Q96EK6"
"X6221.1",146,0.697561596396577,0.636589720197245,TRUE,1245,"ADPGK","ADP-dependent glucokinase","ADPGK","Q9BRR6"
"X8002.27",146,0.697484468337003,0.603738084235731,TRUE,1246,"TMPRSS5","Transmembrane protease serine 5","Spinesin","Q9H3S3"
"X5586.66",145,0.697047239057305,0.792073832297222,TRUE,1247,"MINPP1","Multiple inositol polyphosphate phosphatase 1","MINP1","Q9UNW1"
"X3798.71",145,0.696338623672084,0.507375486994978,TRUE,1248,"CA9","Carbonic anhydrase 9","Carbonic anhydrase 9","Q16790"
"X3497.13",146,0.696188716936165,0.496285684587152,TRUE,1249,"IFNA2","Interferon alpha-2","IFN-aA","P01563"
"X18401.18",142,0.696014016644766,0.464486384576215,TRUE,1250,"ALKBH3","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3","ALKB3","Q96Q83"
"X8062.15",144,0.695990932421216,0.622369782182546,TRUE,1251,"EVA1B","Protein eva-1 homolog B","F176B","Q9NVM1"
"X5671.1",146,0.695625682101277,0.667175461194795,TRUE,1252,"CTRB1","Chymotrypsinogen B","Chymotrypsin","P17538"
"X7084.1",143,0.69523969784589,0.563152103350101,TRUE,1253,"DRAXIN","Draxin","DRAXI","Q8NBI3"
"X7999.23",146,0.694507325237458,0.573468741518627,TRUE,1254,"ENTPD1","Ectonucleoside triphosphate diphosphohydrolase 1","CD39","P49961"
"X19259.176",145,0.693545339306663,0.635143195831568,TRUE,1255,"EIF2S1","Eukaryotic translation initiation factor 2 subunit 1","IF2A","P05198"
"X8386.11",146,0.693442958015341,0.485206310923855,TRUE,1256,"PATE1","Prostate and testis expressed protein 1","PATE","Q8WXA2"
"X5193.51",144,0.693308199053847,0.609458184103309,TRUE,1257,"KRAS","GTPase KRas","K-ras","P01116"
"X10624.45",144,0.693263369862518,0.687805520798828,TRUE,1258,"SPINK13","Serine protease inhibitor Kazal-type 13","ISK13","Q1W4C9"
"X16057.6",146,0.693242425060449,0.786288956893471,TRUE,1259,"IGF2R","Cation-independent mannose-6-phosphate receptor","IGF-II receptor","P11717"
"X19136.22",146,0.69285678476258,0.683842789763078,TRUE,1260,"ALDH6A1","Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial","MMSA","Q02252"
"X7038.45",139,0.692372663590557,0.444628542904226,TRUE,1261,"ST8SIA4","CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase","SIA8D","Q92187"
"X2617.56",146,0.692305319136629,0.689165309848546,TRUE,1262,"ERBB3","Receptor tyrosine-protein kinase erbB-3","ERBB3","P21860"
"X11202.70",146,0.69200837610727,0.769670878223084,TRUE,1263,"TBX5","T-box transcription factor TBX5","TBX5","Q99593"
"X22149.2",145,0.69181923221523,0.634836631510425,TRUE,1264,"FUNDC1","FUN14 domain-containing protein 1","FUND1","Q8IVP5"
"X7228.2",146,0.691815555958335,0.719245539413606,TRUE,1265,"ST6GALNAC6","Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6","SIA7F","Q969X2"
"X9509.4",146,0.69165358703323,0.720104168717185,TRUE,1266,"TMEM38B","Trimeric intracellular cation channel type B","TM38B","Q9NVV0"
"X12697.30",135,0.69160563023017,0.717883798436716,TRUE,1267,"PIP4K2A","Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha","PI42A","P48426"
"X21549.144",139,0.691488505952594,0.466135915968658,TRUE,1268,"TECTB","Beta-tectorin","TECTB","Q96PL2"
"X8060.7",145,0.691386189479817,0.707403915005029,TRUE,1269,"NRG2","Pro-neuregulin-2, membrane-bound isoform","NRG2","O14511"
"X5019.16",146,0.691329649183021,0.653902070261634,TRUE,1270,"UCHL1","Ubiquitin carboxyl-terminal hydrolase isozyme L1","PGP9.5","P09936"
"X15298.199",145,0.691319264693435,0.568148415005312,TRUE,1271,"NETO1","Neuropilin and tolloid-like protein 1","NETO1","Q8TDF5"
"X12695.62",144,0.691238238403196,0.479840098723025,TRUE,1272,"KLHL12","Kelch-like protein 12","KLH12","Q53G59"
"X5253.1",142,0.690199645391557,0.444014475026457,TRUE,1273,"PDE1A","Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A","PDE1A","P54750"
"X17746.77",146,0.690003046558353,0.679451082880204,TRUE,1274,"FIS1","Mitochondrial fission 1 protein","FIS1","Q9Y3D6"
"X19150.20",141,0.689701972436411,0.76216207681349,TRUE,1275,"PRPSAP2","Phosphoribosyl pyrophosphate synthase-associated protein 2","KPRB","O60256"
"X12356.65",143,0.689157214945178,0.767770244502776,TRUE,1276,"SRI","Sorcin","Sorcin","P30626"
"X12425.104",144,0.688943819773109,0.479228074933307,TRUE,1277,"ARF6","ADP-ribosylation factor 6","ARF6","P62330"
